episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,fleet_broken_fraction,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
14,0.9423978119840568,-4.878049483478472,-1.2282487308158991,-0.5105181907730639,-0.2688608266203973,-0.24984640784919634,-0.08549825953984215,-0.3747149165117316,-0.286098731475975,-0.6448871884624616,0.070353,0.1,0.0,0.97,100,14,1,15
15,0.9463194304520115,-4.985190081316451,-1.2813969698664769,-0.5321600389685892,-0.279982027102488,-0.26008471772562475,-0.08845011807496857,-0.392444312076901,-0.2986120571785115,-0.6739729097116025,0.068894,0.1,0.0,0.97,100,14,0,14
16,0.9409698293974283,-5.0670872652831935,-1.3239318738481487,-0.5531291498718642,-0.28815274195952506,-0.27082312860025465,-0.09138968003164524,-0.4111177328107709,-0.31296701545353306,-0.7010383329269706,0.067494,0.1,0.0,0.97,100,14,1,15
17,0.9446481371969249,-5.171487576667981,-1.3776806968720914,-0.5750200528577654,-0.29992125881345655,-0.2814814940251378,-0.09533283800804578,-0.4274814297541732,-0.3254855359690893,-0.7265042597426689,0.06615,0.1,0.0,0.97,100,13,1,14
18,0.9403910586587988,-5.116024403141366,-1.3406798853291642,-0.582975470471097,-0.28878519669811586,-0.29277197389921916,-0.09360933243121483,-0.44385404032674686,-0.3369566445994321,-0.7143959294223597,0.064859,0.1,0.0,0.97,100,14,1,15
19,0.9449842035533512,-5.165215579473801,-1.3640368190257801,-0.5975586461306627,-0.2929159958280786,-0.3022774281568205,-0.09648215263368615,-0.4599445754447629,-0.34810482293448025,-0.7315798010632465,0.063617,0.1,0.0,0.97,100,14,1,15
20,0.9457473107503174,-5.235098785138071,-1.3992515150277127,-0.6158605218995954,-0.30014747091915583,-0.3118324017636782,-0.09942780340880918,-0.474757947431671,-0.36009510229365943,-0.7479443400831866,0.062422,0.1,0.0,0.97,100,14,1,15
21,0.939944679190212,-5.342588898053791,-1.4558173830246626,-0.6391323413867253,-0.3126806301528347,-0.3237120093978184,-0.10357472192484427,-0.49102684468969016,-0.3736461028622874,-0.7766820409385756,0.06127,0.1,0.0,0.97,100,13,1,14
22,0.9418911691958018,-5.441805541996141,-1.5062174623934304,-0.6602177813878057,-0.32364338672460363,-0.3341041358933585,-0.10713005112500729,-0.5073664037322168,-0.3859279393656727,-0.7998918003182414,0.060161,0.1,0.0,0.97,100,13,1,14
23,0.9397714247184951,-5.5292529093048115,-1.5517008377153008,-0.6807083807586789,-0.33355156800850233,-0.3452323367886597,-0.11054134083342078,-0.5229373084342331,-0.39815963277632427,-0.8249232398458898,0.059091,0.1,0.0,0.97,100,14,1,15
24,0.9417729528122815,-5.619491829631148,-1.5987200943985296,-0.700830735303482,-0.34341555762914777,-0.3559149423142715,-0.11351463972623917,-0.5376644508512523,-0.40919127146338047,-0.8510958631084811,0.058058,0.1,0.0,0.97,100,13,1,14
25,0.9407155255219831,-5.699351835892891,-1.641347625763927,-0.7195659175615201,-0.3531409156153379,-0.36571892629378056,-0.11680168286082701,-0.5515669771103281,-0.41979249837154947,-0.8707825298909172,0.057061,0.1,0.0,0.97,100,14,1,15
26,0.9402115332794395,-5.789583796413643,-1.6871756973723475,-0.738853717735706,-0.3630872678513334,-0.37520441509482344,-0.1198083818979287,-0.5665621839243324,-0.43104921987387645,-0.8953509992996338,0.056098,0.1,0.0,0.97,100,13,1,14
27,0.9410177845866915,-5.8651740668083185,-1.727304779175353,-0.7571383383442553,-0.37162975356875905,-0.3841229912049109,-0.1226872560173883,-0.580594828726027,-0.44201690678725497,-0.9176367069040342,0.055166,0.1,0.0,0.97,100,14,1,15
28,0.9422892438191091,-5.9262572891733205,-1.7594930902951278,-0.7733711248203677,-0.3784395820106387,-0.39338152510274854,-0.12560824296647646,-0.5945290073755116,-0.4527599828941068,-0.9344359881974406,0.054265,0.1,0.0,0.97,100,14,1,15
29,0.940795528706973,-5.995295947923622,-1.795638400900845,-0.7905919255361772,-0.3871052375287608,-0.40259464991489147,-0.12902714825925551,-0.6081248348646288,-0.4638103596478298,-0.9527432079369135,0.053393,0.1,0.0,0.97,100,14,1,15
30,0.9425261977954789,-6.072444406516901,-1.835840613418599,-0.8074171378162636,-0.396066825841525,-0.41115231820960685,-0.13210038473959668,-0.6205168372148537,-0.4739424961321606,-0.9718746195562975,0.052548,0.1,0.0,0.97,100,13,1,14
31,0.9418934431764467,-6.150855606305964,-1.8756497611119032,-0.824344162296598,-0.4045645303266802,-0.4194741203124912,-0.13465309998294203,-0.6335458380030762,-0.48502572845098013,-0.9933805694696439,0.05173,0.1,0.0,0.97,100,13,1,14
32,0.9415279269602578,-5.889731018302047,-1.731600326059949,-0.8069191104290049,-0.3693838220086549,-0.42241386210706433,-0.1325715707330528,-0.6426022744219321,-0.4924086885904713,-0.9341710132964276,0.050937,0.1,0.0,0.97,100,14,1,15
33,0.9413348232425843,-5.882625668019019,-1.7339355329920179,-0.8176040680214343,-0.3701609504041093,-0.42928021807551725,-0.1355092225021995,-0.6540668740205493,-0.5014761067648237,-0.9311877813501032,0.050168,0.1,0.0,0.97,100,14,1,15
34,0.9414130960925373,-5.960193842775248,-1.7750220439792896,-0.834639848710112,-0.3794206520546245,-0.4380258984522454,-0.1386666868913282,-0.6659045204408156,-0.5103687944804152,-0.9505413644587634,0.049421,0.1,0.0,0.97,100,13,1,14
35,0.9445168497486501,-6.028247681644701,-1.8091282364949788,-0.8486643614588251,-0.3866417942373919,-0.4445554413279959,-0.14088324827079274,-0.6765032768268086,-0.5185667857933025,-0.966676530550511,0.048697,0.1,0.0,0.97,100,13,1,14
36,0.9354136429608128,-6.114275001137401,-1.855197530810255,-0.8678992689889343,-0.39728217873437366,-0.45450126835831395,-0.14466301234210016,-0.6900139995881712,-0.5296645941590048,-0.9873099478205999,0.047994,0.1,0.0,0.97,100,13,1,14
37,0.9402614623531612,-6.18558075964229,-1.8926127579195051,-0.8837112750968366,-0.40562561194229624,-0.4623623610137548,-0.14755582619992427,-0.7018912052926167,-0.5385990982594406,-1.0059852319405078,0.04731,0.1,0.0,0.97,100,13,1,14
38,0.9434392937464335,-6.242284206494536,-1.9214787751004208,-0.8966344311196849,-0.41187916475194636,-0.4690047984057477,-0.15013603451903637,-0.7122337330532573,-0.5465621739069748,-1.0189811409582015,0.046646,0.1,0.0,0.97,100,14,1,15
39,0.9414853461725579,-6.295983395832049,-1.9493603698510378,-0.9107536732549057,-0.4172417107512483,-0.47654207838294904,-0.1520648786988013,-0.7244007117280052,-0.5551036430982127,-1.0355614502132946,0.046,0.1,0.0,0.97,100,14,1,15
40,0.9375395899316553,-6.32019958248319,-1.9589860116226305,-0.9209870851014957,-0.4169527375241772,-0.48432248986737364,-0.1505798758753264,-0.7366478076646059,-0.5634649772283232,-1.0455355850574297,0.045372,0.1,0.0,0.97,100,14,1,15
41,0.9439990588077111,-6.37357333331667,-1.9866360674109127,-0.9338742195575924,-0.4224714625130615,-0.490963118692568,-0.15253585612112766,-0.7471160418970957,-0.5718625065580675,-1.0596674172367815,0.04476,0.1,0.0,0.97,100,14,1,15
42,0.9399946333937077,-6.421871007137178,-2.0139855258570365,-0.9483956079540783,-0.42869217054504544,-0.49876985514850464,-0.1552745110583128,-0.7586733890125412,-0.580808575591082,-1.075871546804797,0.044165,0.1,0.0,0.97,100,14,1,15
43,0.9367151767151767,-6.47551142943827,-2.0429185735622797,-0.9629517218168208,-0.43416183353067017,-0.5058969714605129,-0.15664993162523125,-0.7695889534388305,-0.5900436474521239,-1.092439111349684,0.043586,0.1,0.0,0.97,100,14,1,15
44,0.9380879714252176,-6.537703870928799,-2.0762580050449073,-0.9780577138987442,-0.441639797124897,-0.5141771399858123,-0.15949174464577093,-0.780217533097868,-0.5983075752437989,-1.1102601662937666,0.043022,0.1,0.0,0.97,100,14,1,15
45,0.9438983336138698,-6.592887260174989,-2.1049595906033933,-0.9902308954466961,-0.4480722885991507,-0.51990680825177,-0.16167536399118643,-0.7895770406163557,-0.6058687228647955,-1.1241297869489513,0.042472,0.1,0.0,0.97,100,13,1,14
46,0.9422260268224315,-6.648641802336967,-2.13379943771256,-1.0031058224499085,-0.454053942239335,-0.5267288664385182,-0.16357097004216917,-0.7990053739579298,-0.6131409565678568,-1.1397845234839579,0.041935,0.1,0.0,0.97,100,13,1,14
47,0.9384395973154362,-6.710555921008015,-2.1668073327228545,-1.0172842261885722,-0.46144598869781683,-0.5340745314592552,-0.16628024523890225,-0.8094041966459187,-0.6211827737680583,-1.155427046167208,0.041413,0.1,0.0,0.97,100,13,1,14
48,0.9409339517563546,-6.768133092300603,-2.1962024645088865,-1.0298625489005275,-0.46785928567740737,-0.5403412778681852,-0.16843756010092392,-0.8191732018127139,-0.6286012118843954,-1.1691602669391503,0.040903,0.1,0.0,0.97,100,14,0,14
49,0.944798194191766,-6.817966435169638,-2.2223477634434,-1.0410363878371467,-0.47400814326133306,-0.545992123605582,-0.17065302643498442,-0.8274451001338899,-0.6353069001812757,-1.1800862334940125,0.040405,0.1,0.0,0.97,100,13,1,14
50,0.9417430115104534,-6.865773674244848,-2.2480790851848647,-1.0529506707301892,-0.47948236054610127,-0.5522841955680009,-0.17277003661889292,-0.8367077107666112,-0.6426564691232577,-1.1924416970989722,0.03992,0.1,0.0,0.97,100,14,1,15
51,0.942182712058457,-6.908703820447505,-2.2712596787352166,-1.0643841159634402,-0.4846586210712143,-0.5585636075912759,-0.1747314597326613,-0.8464756535093928,-0.6502628277314815,-1.2039665309627952,0.039446,0.1,0.0,0.97,100,14,1,15
52,0.9420217041800643,-6.947273808806452,-2.2912894759686866,-1.074844458678698,-0.48882118698692417,-0.5643324121012643,-0.17685376895623103,-0.855506292246858,-0.6573396863759458,-1.2135491541637882,0.038983,0.1,0.0,0.97,100,14,1,15
53,0.941786096972944,-6.8351216286393734,-2.2389231270895693,-1.0721237314549468,-0.47539978025027707,-0.567288923705099,-0.17873585743667336,-0.8631097079051904,-0.6623305050588416,-1.1940086116145363,0.038531,0.1,0.0,0.97,100,14,1,15
54,0.9412939163115331,-6.877534702779528,-2.261939404651655,-1.0831891695834417,-0.480366747322705,-0.5731124228504556,-0.18064668388389823,-0.8717638176710298,-0.669401954608969,-1.206079774883821,0.038089,0.1,0.0,0.97,100,14,1,15
55,0.940755873340143,-6.9208641994498645,-2.284985093089627,-1.094366834905745,-0.4853246640078285,-0.5795111958875725,-0.18229543752645636,-0.8808473405542093,-0.6754792332287386,-1.2141865476692693,0.037657,0.1,0.0,0.97,100,14,1,15
56,0.9422546115524438,-6.931894400564597,-2.2891398136611243,-1.1007386304284912,-0.4844150637891362,-0.5835885989914186,-0.1806980501947832,-0.8889516161925677,-0.6813425853660376,-1.2162996787735028,0.037235,0.1,0.0,0.97,100,14,1,15
57,0.9390162064221723,-6.8426324035191115,-2.252945345023572,-1.1049390154785466,-0.476094801872437,-0.5899981809259103,-0.18086122934813578,-0.8952555872115767,-0.6881149241746722,-1.2105508463408508,0.036823,0.1,0.0,0.97,100,14,1,15
58,0.940991543802431,-6.892821772786903,-2.2792765543526468,-1.1165485384233746,-0.4819859251656179,-0.5960423821785359,-0.18295673811677785,-0.9041459378464319,-0.6952317235725535,-1.2229163768378755,0.036419,0.1,0.0,0.97,100,13,1,14
59,0.9429396467290351,-6.936780918050056,-2.302897690193247,-1.1271957549594884,-0.4870623538428209,-0.6015661342354861,-0.18457924124993916,-0.9125359706879151,-0.7017804615387142,-1.2339691078827144,0.036024,0.1,0.0,0.97,100,13,1,14
60,0.9410162725396665,-6.852421717306049,-2.244882998536025,-1.1189714573726086,-0.4680413251603669,-0.6009090399742613,-0.184168926945775,-0.9167026232869262,-0.7060981869575313,-1.2202994533575127,0.035638,0.1,0.0,0.97,100,14,1,15
61,0.9433987541027531,-6.89807551849164,-2.2679032771539074,-1.1289076106921794,-0.4731800062075751,-0.6056790390271798,-0.18590198792953688,-0.9247851602429648,-0.7126865830605643,-1.2312232067317617,0.035259,0.1,0.0,0.97,100,13,1,14
62,0.9389327130528586,-6.912686503629565,-2.2751355519787877,-1.1372646070760815,-0.47415794960021995,-0.6108549009751302,-0.18754801861759174,-0.9333399038674823,-0.7190776233452107,-1.2362236696804776,0.034889,0.1,0.0,0.97,100,14,1,15
63,0.9403677406390247,-6.907278135987123,-2.272568613001196,-1.143597824211668,-0.47317884521188375,-0.6164314001998277,-0.1893109005805908,-0.941900876773455,-0.7253667907898288,-1.2364748946067556,0.034527,0.1,0.0,0.97,100,14,1,15
64,0.9415524655723441,-6.946007896832778,-2.292755611024977,-1.153379493858897,-0.4777822809578539,-0.621408757296098,-0.19112317469635737,-0.9491799715982676,-0.7314940304845722,-1.2478719162320744,0.034171,0.1,0.0,0.97,100,14,1,15
65,0.938053395279938,-6.969330293244024,-2.3059414434934538,-1.1623958492917463,-0.48030636551067674,-0.6270079960817633,-0.19250998648800108,-0.9572088722791038,-0.7377439689282038,-1.2567413484671706,0.033824,0.1,0.0,0.97,100,14,1,15
66,0.9386994408905455,-6.9848322834302685,-2.3134811143905374,-1.1691287555770842,-0.4815488477138079,-0.6298637008723541,-0.19406150665236885,-0.9649868731310446,-0.7427678175802342,-1.2613562118821466,0.033483,0.1,0.0,0.97,100,14,1,15
67,0.9443656980864635,-7.023488407102349,-2.3339516109811895,-1.1781438811640095,-0.48615486924782564,-0.6343925764876183,-0.19582574340724335,-0.9716534705271467,-0.7481128609272751,-1.269646386273299,0.033149,0.1,0.0,0.97,100,13,1,14
68,0.9394045885837643,-7.07052262307473,-2.358656405419049,-1.1886741992381122,-0.491540147370143,-0.6391763747256376,-0.1976650685574492,-0.979492668464648,-0.7545199737020165,-1.280972726107721,0.032821,0.1,0.0,0.97,100,13,1,14
69,0.9433215358035459,-7.071818441692336,-2.3595800062635073,-1.1948957295128646,-0.4913004034661213,-0.644150390926366,-0.1985175822693978,-0.9872353457374232,-0.760370651604617,-1.2810564269678533,0.0325,0.1,0.0,0.97,100,14,1,15
70,0.9427897574123989,-7.093911707081712,-2.372066620772472,-1.2027298822674541,-0.49391651720979335,-0.6482922935959016,-0.2001020284342753,-0.9945124949883973,-0.7660707861124298,-1.2887862128979317,0.032185,0.1,0.0,0.97,100,14,1,15
71,0.9453408463892187,-7.130427974979185,-2.3910489458909736,-1.2111472470577724,-0.4979382021663457,-0.6523615126903788,-0.20163093205233706,-1.0009849729123488,-0.7711947269769603,-1.2983887590420917,0.031876,0.1,0.0,0.97,100,13,1,14
72,0.943769914472581,-7.145580509381867,-2.400033936522877,-1.217532846805133,-0.499107191504334,-0.6561995300919938,-0.20282783866804258,-1.0067634376960477,-0.7757584401274876,-1.3012240203414795,0.031573,0.1,0.0,0.97,100,14,1,15
73,0.9412132688601089,-7.18333491944652,-2.420275081465361,-1.226675071618982,-0.5034155350205752,-0.66079229018773,-0.20444072134824529,-1.0129783434591333,-0.7809727973078425,-1.3111757508375168,0.031276,0.1,0.0,0.97,100,14,1,15
74,0.9438311906845258,-7.202804088264703,-2.431269586478792,-1.2338930196097222,-0.5056686145814233,-0.6649926363174412,-0.20538320360204002,-1.0191440974486194,-0.7861264768940399,-1.3161037877901174,0.030984,0.1,0.0,0.97,100,14,1,15
75,0.9404295555855734,-7.225343797327574,-2.443574264227617,-1.2414032822224421,-0.5078816953964473,-0.6692747777192577,-0.2069389600987261,-1.0253055156267654,-0.7916871900480368,-1.3239585065098098,0.030698,0.1,0.0,0.97,100,14,1,15
76,0.9434942737500631,-7.248232120549548,-2.455168693292595,-1.2482049961878359,-0.5098894571760078,-0.6726818484669782,-0.20784372231560813,-1.0311958429167918,-0.7963064785084992,-1.3314131750271616,0.030417,0.1,0.0,0.97,100,14,1,15
77,0.9353939151053668,-7.280199577599844,-2.4727168716095957,-1.25808638819992,-0.5135501880092023,-0.6781473400883834,-0.21004705690473532,-1.0395706987805713,-0.8027124124248551,-1.3400608188883383,0.030141,0.1,0.0,0.97,100,14,1,15
78,0.9456313614834223,-7.303519725453632,-2.484217236212851,-1.264011852065691,-0.5161000670339044,-0.6807990144286981,-0.21135742324360615,-1.044898535466164,-0.8069201133702332,-1.344332991184714,0.02987,0.1,0.0,0.97,100,14,1,15
79,0.9444425555064432,-7.325237931271889,-2.497081341870674,-1.271158433534123,-0.5187354519464722,-0.6848502692808616,-0.21239810855287306,-1.0511925183799833,-0.8117585287615225,-1.3502060738224115,0.029604,0.1,0.0,0.97,100,14,1,15
80,0.9440908251179819,-7.342747184051113,-2.504921455794843,-1.2766651291505768,-0.5199456943960716,-0.6875951123442441,-0.21337821379621327,-1.0566133494460819,-0.8158639520068224,-1.3554011558418821,0.029342,0.1,0.0,0.97,100,14,1,15
81,0.9444025536620921,-7.375669609445913,-2.5218509722868374,-1.2842672589671151,-0.5234867461191364,-0.6914290632504551,-0.21448275763360147,-1.0625696238828657,-0.8204699012538876,-1.363048575627266,0.029086,0.1,0.0,0.97,100,13,1,14
82,0.9437514749013923,-7.408052351384324,-2.538909669532601,-1.2924125687734798,-0.5272237645262564,-0.6956398942010459,-0.21598963754202144,-1.06905933248479,-0.8259674851640721,-1.3711366369856364,0.028833,0.1,0.0,0.97,100,13,1,14
83,0.943745299573828,-7.429236061065705,-2.5507182892985556,-1.2990058752013482,-0.5300356508300458,-0.6994747926030209,-0.2175000353458839,-1.0745988466483687,-0.8309484469951983,-1.3767003419621942,0.028585,0.1,0.0,0.97,100,14,1,15
84,0.9470696276506929,-7.456616274012856,-2.564302948349843,-1.3051185535766974,-0.5329625636571955,-0.7025238390911757,-0.2184851211011158,-1.0796553480950584,-0.8350364292911782,-1.383305967943313,0.028341,0.1,0.0,0.97,100,13,1,14
85,0.9403402826075894,-7.490807513496483,-2.5815747898333217,-1.3128282434363632,-0.5365236395255764,-0.706233472934491,-0.21977451492110509,-1.0861280508181022,-0.8400956648281909,-1.3926050693997074,0.028102,0.1,0.0,0.97,100,13,1,14
86,0.9435479765843726,-7.5096664298386315,-2.591527289425363,-1.319177899562812,-0.538058619518205,-0.7098193697265551,-0.22034289191627773,-1.0917613960828556,-0.8447076522889181,-1.3976503936245823,0.027866,0.1,0.0,0.97,100,14,1,15
87,0.9393878237470569,-7.519019061269241,-2.5960252073352716,-1.3244154304894953,-0.5384285166867029,-0.7128733976285789,-0.22137928239998092,-1.0979904813999046,-0.8494968231063826,-1.401418490823575,0.027634,0.1,0.0,0.97,100,14,1,15
88,0.9428351618945678,-7.5101328428944285,-2.5891856166894684,-1.3266917490178798,-0.5348100110859823,-0.7152576317776125,-0.22068967706089218,-1.1036820418337283,-0.8534254988489081,-1.4017323535308885,0.027406,0.1,0.0,0.97,100,14,1,15
89,0.93870243062007,-7.544464016374969,-2.607031624741928,-1.3344917127939162,-0.5386232222399007,-0.7193568956731299,-0.22198858911334313,-1.1098389077888888,-0.8579048326816446,-1.410516707076008,0.027182,0.1,0.0,0.97,100,13,1,14
90,0.9455010789381242,-7.5134344144247045,-2.5905719652379333,-1.3359434759519864,-0.5358559377822318,-0.7225169101263538,-0.2230090263263622,-1.1148967624382031,-0.8619778163041328,-1.3968879905845897,0.026961,0.1,0.0,0.97,100,14,1,15
91,0.9447050027188689,-7.530918973502111,-2.5994665838444684,-1.3411290407464427,-0.537985113431232,-0.7254101993085573,-0.22409533142945182,-1.1195494357655034,-0.8659585807351092,-1.4017744642796441,0.026744,0.1,0.0,0.97,100,14,1,15
92,0.9484108159392789,-7.535824020298536,-2.6009876205064617,-1.3448605425100215,-0.5383223877335563,-0.7283145009029177,-0.22518010560360213,-1.1242710987239517,-0.8697081942698316,-1.4038391975671571,0.026531,0.1,0.0,0.97,100,14,1,15
93,0.9435505452599183,-7.5565519969885875,-2.6122016928731493,-1.3508948926839122,-0.5405183403579025,-0.7316776586896738,-0.22607224520563382,-1.129729534601908,-0.8736241913844054,-1.4103997375213226,0.02632,0.1,0.0,0.97,100,14,1,15
94,0.9437144071398215,-7.575197113837791,-2.621618536081581,-1.3564750967075951,-0.5425936613026758,-0.7348194862251192,-0.22731002198564565,-1.134825678396334,-0.877718353505641,-1.4152504592074766,0.026114,0.1,0.0,0.97,100,14,1,15
95,0.9412170692702635,-7.593259055458047,-2.6309264365482616,-1.3624633318349466,-0.5442526768927153,-0.738455982380318,-0.22847542646849855,-1.140729439681616,-0.881867193903141,-1.421416115165243,0.02591,0.1,0.0,0.97,100,14,1,15
96,0.9398596669202807,-7.625082735313883,-2.647684711393534,-1.3696443349638376,-0.5478987362451058,-0.7419108039515248,-0.22972766590008017,-1.1459929768568309,-0.8864803676661434,-1.430084418662183,0.025709,0.1,0.0,0.97,100,13,1,14
97,0.9438881795578254,-7.650911581725587,-2.661487490287689,-1.3760656661780821,-0.5510385720743968,-0.7453509593838032,-0.23112656685978594,-1.150965539878098,-0.8906746985492544,-1.436693277187297,0.025512,0.1,0.0,0.97,100,14,1,15
98,0.9428918180898763,-7.67722372939696,-2.6757336944173495,-1.3829391490474465,-0.5540203392152748,-0.7488613585236059,-0.2322279721373657,-1.1561729890443153,-0.8949857754735818,-1.4433951252159536,0.025318,0.1,0.0,0.97,100,14,1,15
99,0.9413251797823822,-7.696480205525436,-2.6852093384147055,-1.3885623928917736,-0.5561811162679069,-0.7522269707727239,-0.23345320379861287,-1.1614974313357738,-0.8992528075218917,-1.4489342669663643,0.025126,0.1,0.0,0.97,100,14,1,15
100,0.9385979560483602,-7.724490973878658,-2.6997633716945875,-1.3959479988789212,-0.5595264274842907,-0.7562095385384935,-0.2350455195990027,-1.1673249056958719,-0.9036212683207897,-1.4557610972687147,0.024937,0.1,0.0,0.97,100,14,1,15
101,0.9427427393603541,-7.745115491936476,-2.7114132684708516,-1.401927827509775,-0.5620420706263759,-0.7592578060375121,-0.23649200735954148,-1.171887725243454,-0.9077430579327052,-1.4618881391915244,0.024752,0.1,0.0,0.97,100,14,1,15
102,0.9448348736183559,-7.768670913396254,-2.7234351498176634,-1.4076422817126433,-0.5645667735117506,-0.7622243225982164,-0.23747370765963896,-1.176847310631784,-0.9116696156517947,-1.4684964189993313,0.024569,0.1,0.0,0.97,100,13,1,14
103,0.9467097910387103,-7.781719615754943,-2.730451206152337,-1.4122126222336,-0.566007613455383,-0.7650176861839276,-0.23839511486591144,-1.1813768266895965,-0.915121366061273,-1.4728678421895114,0.024388,0.1,0.0,0.97,100,14,1,15
104,0.9428164052671307,-7.8066761469258745,-2.7435990287588563,-1.4180429613770216,-0.5688523525732158,-0.7679345268367936,-0.23949765309305562,-1.1858284465286257,-0.9191991029324773,-1.4800431244798826,0.024211,0.1,0.0,0.97,100,14,1,15
105,0.9386336808153357,-7.837921016773035,-2.7603086176583345,-1.4253514161181806,-0.5727546348632839,-0.7716503084069632,-0.24116787314768853,-1.1915748213389066,-0.9241271162467796,-1.4890726116364126,0.024035,0.1,0.0,0.97,100,13,1,14
106,0.9358087692204391,-7.8632701313865105,-2.7751524595689174,-1.4329665111538203,-0.5761638071732064,-0.7756529163849444,-0.24260743087357095,-1.1973853712852152,-0.9291440565765494,-1.4977975631464902,0.023863,0.1,0.0,0.97,100,14,1,15
107,0.9409466060299815,-7.876991803058952,-2.7831378109645493,-1.438747370642611,-0.5780555683896237,-0.7791544925499779,-0.24395499890821085,-1.2024320358718297,-0.9332846845552749,-1.5021610899112066,0.023693,0.1,0.0,0.97,100,14,1,15
108,0.9423749708459668,-7.899679213491588,-2.794799910451591,-1.4446552004580646,-0.5805234114180405,-0.7823863261851676,-0.24505390667921872,-1.2075818076245346,-0.9371720451624598,-1.5096000315433282,0.023525,0.1,0.0,0.97,100,14,1,15
109,0.9367464323445073,-7.929645520783312,-2.8107768801997346,-1.4520175881225137,-0.5837562666741414,-0.7862679181572559,-0.2462779446386033,-1.213369333603652,-0.9415491168590275,-1.5178878515880585,0.023359,0.1,0.0,0.97,100,13,1,14
